class; vertices;faces;triangles;quads;bmin; bmax
Humanoid;1092;2132;2132;0;(0, 0, 0);(0.31278, 0.975, 0.893268)
Insect;313;578;578;0;(-0.875191, -0.350645, -0.350236);(0.869178, 1.0443, 0.225886)
Insect;7162;12876;12876;0;(-0.590599, -0.835046, -0.344072);(0.93829, 0.801546, 0.451949)
Insect;2572;5046;5046;0;(-0.886803, -0.57891, -0.469734);(0.813473, 0.54971, 0.621806)
Insect;3288;5280;5280;0;(-0.846761, -0.615379, -0.425006);(0.840154, 0.764062, 0.612028)
Insect;5090;9732;9732;0;(-1.04016, -0.571054, -0.604933);(0.651547, 0.792275, 0.257883)
Insect;1384;2556;2556;0;(-1.01657, -0.40694, -0.355477);(0.428487, 0.616101, 0.188065)
Insect;253;458;458;0;(-0.992786, -0.897329, -0.25135);(0.780602, 0.987547, 0.317913)
Insect;2572;5046;5046;0;(-0.815003, -0.524205, -0.639429);(0.889184, 0.572469, 0.473308)
Insect;312;570;570;0;(-0.832333, -0.897677, -0.213491);(0.836597, 0.864382, 0.149852)
Insect;296;528;528;0;(-0.851002, -0.504469, -0.238823);(0.941974, 0.467634, 0.097135)
Insect;2056;3110;3110;0;(-0.646123, -0.71144, -0.216035);(1.00737, 0.796623, 0.282581)
Insect;1551;2818;2818;0;(-0.865085, -0.871184, -0.369866);(0.824746, 0.72272, 0.418842)
Insect;314;572;572;0;(-0.847541, -0.576315, -0.386991);(1.05471, 0.521783, 0.31821)
Insect;6007;11290;11290;0;(-0.996985, -0.670121, -0.196507);(0.879448, 0.783971, 0.166298)
Insect;2763;5295;5295;0;(-0.842466, -0.762766, -0.202458);(0.545133, 0.788803, 0.117258)
Insect;23399;46540;46540;0;(-0.565133, -0.733305, -0.410588);(0.873837, 0.63008, 0.229497)
Insect;329;550;550;0;(-1.1402, -0.783654, -0.249673);(0.579229, 0.707175, 0.37224)
Insect;1430;2580;2580;0;(-0.85955, -0.525911, -0.110485);(0.805471, 0.632315, 0.154002)
Insect;2546;5088;5088;0;(-0.845745, -0.766987, -0.416725);(0.841217, 0.61171, 0.589214)
Insect;24324;41626;41626;0;(-0.619204, -0.648371, -0.400845);(1.10955, 0.862876, 0.469449)
Insect;15305;30554;30554;0;(-0.530873, -0.539442, -0.529794);(0.878667, 0.377408, 0.412703)
Insect;3334;5490;5490;0;(-1.04573, -0.573711, -0.302292);(0.752024, 0.707397, 0.35025)
Insect;790;1500;1500;0;(-0.579904, -0.511946, -0.243856);(0.86988, 0.491656, 0.114184)
Insect;1728;6808;6808;0;(-0.891573, -0.858824, -0.272601);(0.743563, 0.436414, 0.582014)
Insect;12603;23932;23932;0;(-0.925133, -0.900313, -0.320589);(0.772863, 0.605074, 0.48605)
Insect;1588;2976;2976;0;(-0.824841, -0.809035, -0.329979);(0.858055, 0.811639, 0.313494)
Insect;4250;8324;8324;0;(-0.855579, -0.590112, -0.371106);(0.842592, 0.768224, 0.348807)
Insect;12528;25000;25000;0;(-0.774579, -0.823453, -0.287331);(0.895249, 0.683624, 0.289238)
Insect;10092;19952;19952;0;(-0.631165, -0.383393, -0.353821);(0.889711, 0.413214, 0.468904)
Insect;1548;2980;2980;0;(-0.916614, -0.589496, -0.153404);(0.931469, 0.632748, 0.40017)
Insect;2859;5358;5358;0;(-1.0366, -0.470075, -0.506521);(0.704783, 0.480628, 0.194078)
Insect;562;972;972;0;(-1.03133, -0.269697, -0.015994);(0.943584, 0.241011, 0.015817)
Insect;6175;9662;9662;0;(-0.845478, -0.578823, -0.404241);(0.733617, 0.667159, 0.467619)
Insect;309;578;578;0;(-0.821831, -0.734649, -0.381115);(0.662518, 0.720388, 0.449918)
Insect;1362;2628;2628;0;(-0.755762, -0.639358, -0.114302);(0.717292, 0.717901, 0.167985)
Insect;299;554;554;0;(-1.04037, -0.754949, -0.202695);(0.758869, 0.651422, 0.334673)
Insect;24324;41626;41626;0;(-0.604237, -0.664866, -0.381167);(1.04922, 0.802399, 0.461935)
Insect;4173;15702;15702;0;(-0.983625, -0.625597, -0.731623);(0.707715, 0.430913, 0.388597)
Insect;7638;15145;15145;0;(-1.03917, -0.701223, -0.30201);(0.795363, 0.418972, 0.466114)
Insect;313;588;588;0;(-0.710007, -0.6137, -0.172699);(1.06526, 0.655338, 0.227779)
Insect;298;492;492;0;(0, 0, 0);(0.642549, 0.547541, 0.975)
Insect;255;410;410;0;(0, 0, 0);(0.424855, 0.384845, 0.975)
Insect;1362;2628;2628;0;(0, 0, 0);(0.894109, 0.975, 0.222438)
Insect;368;724;724;0;(0, 0, 0);(0.975, 0.50912, 0.100962)
Insect;278;500;500;0;(0, 0, 0);(0.975, 0.377544, 0.563472)
Insect;491;1087;1087;0;(0, 0, 0);(0.553288, 0.177515, 0.975)
Insect;891;1678;1678;0;(0, 0, 0);(0.975, 0.715939, 0.773575)
Insect;368;724;724;0;(0, 0, 0);(0.975, 0.416924, 0.503842)
Insect;2666;5162;5162;0;(0, 0, 0);(0.975, 0.270136, 0.718665)
Insect;1548;2980;2980;0;(0, 0, 0);(0.975, 0.293822, 0.654721)
Insect;4250;8324;8324;0;(0, 0, 0);(0.975, 0.423912, 0.786683)
Insect;3339;5490;5490;0;(0, 0, 0);(0.975, 0.346508, 0.635714)
Insect;3495;6667;6667;0;(0, 0, 0);(0.61683, 0.515443, 0.975)
Insect;1624;3042;3042;0;(0, 0, 0);(0.975, 0.418756, 0.928792)
Insect;346;556;556;0;(0, 0, 0);(0.975, 0.524133, 0.828255)
Insect;333;620;620;0;(0, 0, 0);(0.975, 0.42875, 0.684062)
Insect;462;876;876;0;(0, 0, 0);(0.475631, 0.425936, 0.975)
Insect;163;284;284;0;(0, 0, 0);(0.975, 0.42875, 0.85625)
Insect;1249;2494;2494;0;(0, 0, 0);(0.817473, 0.502402, 0.975)
Insect;5266;10274;10274;0;(0, 0, 0);(0.845772, 0.424813, 0.975)
Insect;486;912;912;0;(0, 0, 0);(0.931406, 0.556332, 0.975)
Insect;4346;8216;8216;0;(0, 0, 0);(0.556745, 0.975, 0.332245)
Insect;9184;17998;17998;0;(0, 0, 0);(0.668147, 0.702228, 0.975)
Insect;265;506;506;0;(0, 0, 0);(0.570829, 0.577454, 0.975)
Insect;423;698;698;0;(0, 0, 0);(0.478489, 0.975, 0.834222)
Insect;557;894;894;0;(0, 0, 0);(0.830435, 0.975, 0.482593)
Jet;1149;2320;2320;0;(0, 0, 0);(0.975, 0.33131, 0.884672)
Jet;3003;5874;5874;0;(0, 0, 0);(0.975, 0.305634, 0.769297)
Jet;622;1228;1228;0;(0, 0, 0);(0.743256, 0.201238, 0.975)
Jet;858;1660;1660;0;(0, 0, 0);(0.975, 0.267357, 0.949829)
Jet;3726;6881;6881;0;(0, 0, 0);(0.922454, 0.41384, 0.975)
Jet;743;1478;1478;0;(0, 0, 0);(0.79127, 0.364467, 0.975)
Jet;520;1000;1000;0;(0, 0, 0);(0.849758, 0.284141, 0.975)
Jet;3680;5724;5724;0;(0, 0, 0);(0.816625, 0.228519, 0.975)
Jet;1335;2452;2452;0;(0, 0, 0);(0.975, 0.21293, 0.832103)
Jet;1264;2088;2088;0;(0, 0, 0);(0.975, 0.70371, 0.185832)
Jet;336;588;588;0;(0, 0, 0);(0.908575, 0.453995, 0.975)
Jet;3726;6881;6881;0;(0, 0, 0);(0.922454, 0.41384, 0.975)
Jet;1486;1692;1692;0;(0, 0, 0);(0.931591, 0.32614, 0.975)
Jet;2960;5706;5706;0;(0, 0, 0);(0.830816, 0.975, 0.273857)
Jet;1014;2778;2778;0;(0, 0, 0);(0.931034, 0.302749, 0.975)
Jet;448;768;768;0;(0, 0, 0);(0.975, 0.794583, 0.271841)
Jet;349;772;772;0;(0, 0, 0);(0.871807, 0.252024, 0.975)
Jet;2838;3992;3992;0;(0, 0, 0);(0.697772, 0.283484, 0.975)
Jet;500;1106;1106;0;(0, 0, 0);(0.651374, 0.244231, 0.975)
Jet;1198;2237;2237;0;(0, 0, 0);(0.663453, 0.309501, 0.975)
Jet;3110;5622;5622;0;(0, 0, 0);(0.975, 0.280738, 0.736381)
Jet;1965;4928;4928;0;(0, 0, 0);(0.975, 0.770694, 0.204025)
Jet;2572;4856;4856;0;(0, 0, 0);(0.975, 0.790161, 0.261539)
Jet;281;552;552;0;(0, 0, 0);(0.512874, 0.217563, 0.975)
Jet;2344;4592;4592;0;(0, 0, 0);(0.665258, 0.321351, 0.975)
Jet;213;642;642;0;(0, 0, 0);(0.804891, 0.220564, 0.975)
Jet;507;1010;1010;0;(0, 0, 0);(0.857283, 0.307677, 0.975)
Jet;258;572;572;0;(0, 0, 0);(0.468333, 0.214472, 0.975)
Jet;1203;1994;1994;0;(0, 0, 0);(0.609267, 0.217744, 0.975)
Jet;531;1058;1058;0;(0, 0, 0);(0.656849, 0.231708, 0.975)
Jet;412;816;816;0;(0, 0, 0);(0.74921, 0.23884, 0.975)
Jet;179;354;354;0;(0, 0, 0);(0.950143, 0.975, 0.248351)
Jet;520;780;780;0;(0, 0, 0);(0.975, 0.826917, 0.222658)
Jet;182;382;382;0;(0, 0, 0);(0.510179, 0.293601, 0.975)
Jet;152;338;338;0;(0, 0, 0);(0.470517, 0.247759, 0.975)
Jet;299;596;596;0;(0, 0, 0);(0.658333, 0.26859, 0.975)
Jet;279;538;538;0;(0, 0, 0);(0.787454, 0.27522, 0.975)
Jet;142;318;318;0;(0, 0, 0);(0.683603, 0.321924, 0.975)
Jet;1295;2444;2444;0;(0, 0, 0);(0.975, 0.89012, 0.17626)
Jet;1020;2030;2030;0;(0, 0, 0);(0.521407, 0.211361, 0.975)
Jet;757;1188;1188;0;(0, 0, 0);(0.975, 0.750378, 0.251583)
Jet;340;460;460;0;(0, 0, 0);(0.975, 0.7357, 0.237137)
Jet;523;804;804;0;(0, 0, 0);(0.975, 0.676429, 0.228142)
Jet;235;484;484;0;(0, 0, 0);(0.685476, 0.248929, 0.975)
Jet;224;462;462;0;(0, 0, 0);(0.664898, 0.239022, 0.975)
Jet;602;1136;1136;0;(0, 0, 0);(0.975, 0.221184, 0.557698)
Jet;197;450;450;0;(0, 0, 0);(0.483721, 0.300411, 0.975)
Jet;6769;11310;11310;0;(0, 0, 0);(0.975, 0.677761, 0.322062)
Jet;688;1332;1332;0;(0, 0, 0);(0.566055, 0.23369, 0.975)
Jet;277;588;588;0;(0, 0, 0);(0.666722, 0.333278, 0.975)
Jet;369;556;556;0;(0, 0, 0);(0.975, 0.774295, 0.21695)
Jet;412;669;669;0;(0, 0, 0);(0.975, 0.14863, 0.382877)
Jet;308;519;519;0;(0, 0, 0);(0.718596, 0.21885, 0.975)
Jet;244;480;480;0;(0, 0, 0);(0.93665, 0.275186, 0.975)
Jet;577;1145;1145;0;(0, 0, 0);(0.67786, 0.225975, 0.975)
Jet;486;852;852;0;(0, 0, 0);(0.918098, 0.317775, 0.975)
Jet;1173;2513;2513;0;(0, 0, 0);(0.625576, 0.318204, 0.975)
Jet;254;504;504;0;(0, 0, 0);(0.45763, 0.17575, 0.975)
Jet;887;1752;1752;0;(0, 0, 0);(0.622627, 0.222624, 0.975)
Jet;162;308;308;0;(0, 0, 0);(0.24166, 0.694913, 0.975)
Jet;879;1754;1754;0;(0, 0, 0);(0.669863, 0.221374, 0.975)
Jet;305;594;594;0;(0, 0, 0);(0.606575, 0.27319, 0.975)
Jet;274;400;400;0;(0, 0, 0);(0.692906, 0.226508, 0.975)
Jet;185;364;364;0;(0, 0, 0);(0.177789, 0.727486, 0.975)
Jet;437;862;862;0;(0, 0, 0);(0.67343, 0.231674, 0.975)
Jet;372;688;688;0;(0, 0, 0);(0.975, 0.846538, 0.219139)
Jet;332;612;612;0;(0, 0, 0);(0.975, 0.895296, 0.383768)
Jet;1117;2230;2230;0;(0, 0, 0);(0.685618, 0.215578, 0.975)
Jet;559;944;944;0;(0, 0, 0);(0.975, 0.436667, 0.164967)
Jet;183;340;340;0;(0, 0, 0);(0.975, 0.731328, 0.180143)
Jet;161;318;318;0;(0, 0, 0);(0.975, 0.254792, 0.504379)
Jet;265;324;324;0;(0, 0, 0);(0.975, 0.768503, 0.158925)
Jet;329;368;368;0;(0, 0, 0);(0.975, 0.705579, 0.16931)
Jet;3388;6422;6422;0;(0, 0, 0);(0.501292, 0.975, 0.225043)
Jet;2360;4325;4325;0;(0, 0, 0);(0.975, 0.614959, 0.311299)
Jet;79;130;130;0;(0, 0, 0);(0.635711, 0.194645, 0.975)
Jet;203;418;418;0;(0, 0, 0);(0.949324, 0.242387, 0.975)
Jet;233;516;516;0;(0, 0, 0);(0.5125, 0.2625, 0.975)
Jet;236;492;492;0;(0, 0, 0);(0.852419, 0.234919, 0.975)
Jet;193;376;376;0;(0, 0, 0);(0.975, 0.238805, 0.94855)
Jet;396;828;828;0;(0, 0, 0);(0.662817, 0.218923, 0.975)
Jet;212;480;480;0;(0, 0, 0);(0.975, 0.30889, 0.936937)
Jet;196;396;396;0;(0, 0, 0);(0.507877, 0.247735, 0.975)
Jet;428;676;676;0;(0, 0, 0);(0.975, 0.768339, 0.24777)
Jet;182;378;378;0;(0, 0, 0);(0.861905, 0.293601, 0.975)
Jet;480;720;720;0;(0, 0, 0);(0.975, 0.703854, 0.263759)
Jet;380;608;608;0;(0, 0, 0);(0.975, 0.594074, 0.235287)
Jet;282;596;596;0;(0, 0, 0);(0.67727, 0.24856, 0.975)
Jet;215;426;426;0;(0, 0, 0);(0.975, 0.312895, 0.749336)
Jet;366;784;784;0;(0, 0, 0);(0.811475, 0.332582, 0.975)
Jet;777;1546;1546;0;(0, 0, 0);(0.680532, 0.338948, 0.975)
Jet;296;558;558;0;(0, 0, 0);(0.975, 0.388585, 0.634879)
Jet;310;616;616;0;(0, 0, 0);(0.975, 0.630429, 0.381167)
Jet;2539;4970;4970;0;(0, 0, 0);(0.874905, 0.225855, 0.975)
Jet;1198;2237;2237;0;(0, 0, 0);(0.663453, 0.309501, 0.975)
Jet;3072;4854;4854;0;(0, 0, 0);(0.975, 0.604361, 0.239457)
Jet;348;476;476;0;(0, 0, 0);(0.975, 0.715337, 0.231058)
Jet;3167;6441;6441;0;(0, 0, 0);(0.975, 0.246725, 0.50787)
Jet;9398;18363;18363;0;(0, 0, 0);(0.477636, 0.136758, 0.975)
Jet;8812;17370;17370;0;(0, 0, 0);(0.477636, 0.975, 0.136758)
Jet;2178;3588;3588;0;(0, 0, 0);(0.697772, 0.283484, 0.975)
Jet;6769;11310;11310;0;(0, 0, 0);(0.975, 0.677761, 0.322062)
Jet;6906;14563;14563;0;(0, 0, 0);(0.975, 0.343613, 0.593564)
Jet;431;652;652;0;(0, 0, 0);(0.975, 0.719979, 0.249154)
Jet;646;1032;1032;0;(0, 0, 0);(0.975, 0.654949, 0.227855)
Jet;1244;2092;2092;0;(0, 0, 0);(0.975, 0.918087, 0.273664)
Jet;1144;1996;1996;0;(0, 0, 0);(0.857277, 0.975, 0.248069)
Jet;423;680;680;0;(0, 0, 0);(0.975, 0.149523, 0.383441)
Jet;3408;5808;5808;0;(0, 0, 0);(0.975, 0.685512, 0.200851)
Jet;230;335;335;0;(0, 0, 0);(0.975, 0.906445, 0.188165)
Jet;240;376;376;0;(0, 0, 0);(0.571529, 0.975, 0.105528)
Jet;230;272;272;0;(0, 0, 0);(0.528319, 0.975, 0.102679)
Jet;295;452;452;0;(0, 0, 0);(0.448754, 0.975, 0.12963)
Jet;328;524;524;0;(0, 0, 0);(0.449345, 0.975, 0.168981)
Jet;475;924;924;0;(0, 0, 0);(0.975, 0.547667, 0.148437)
Jet;426;684;684;0;(0, 0, 0);(0.651634, 0.975, 0.156416)
Jet;204;272;272;0;(0, 0, 0);(0.55428, 0.975, 0.176995)
Jet;236;256;256;0;(0, 0, 0);(0.431339, 0.975, 0.107863)
Jet;2239;4224;4224;0;(0, 0, 0);(0.47961, 0.975, 0.118603)
Jet;2304;4344;4344;0;(0, 0, 0);(0.468886, 0.975, 0.150699)
Jet;734;1204;1204;0;(0, 0, 0);(0.455168, 0.975, 0.160655)
Jet;249;324;324;0;(0, 0, 0);(0.447754, 0.975, 0.136879)
Jet;415;692;692;0;(0, 0, 0);(0.560756, 0.975, 0.110583)
Jet;368;608;608;0;(0, 0, 0);(0.689896, 0.975, 0.126465)
Jet;275;368;368;0;(0, 0, 0);(0.542551, 0.975, 0.196045)
Jet;6334;11608;11608;0;(0, 0, 0);(0.44402, 0.165302, 0.975)
Jet;802;1408;1408;0;(0, 0, 0);(0.383862, 0.352986, 0.975)
Jet;334;428;428;0;(0, 0, 0);(0.584867, 0.975, 0.139)
Jet;714;1188;1188;0;(0, 0, 0);(0.468476, 0.975, 0.115832)
Jet;1502;2674;2674;0;(0, 0, 0);(0.690907, 0.975, 0.240696)
Jet;5078;9746;9746;0;(0, 0, 0);(0.740259, 0.975, 0.235926)
Jet;279;372;372;0;(0, 0, 0);(0.480234, 0.975, 0.132589)
Jet;272;444;444;0;(0, 0, 0);(0.612934, 0.975, 0.185769)
Jet;2911;5036;5036;0;(0, 0, 0);(0.671475, 0.975, 0.210654)
Jet;906;1540;1540;0;(0, 0, 0);(0.667647, 0.975, 0.221163)
Jet;257;352;352;0;(0, 0, 0);(0.43938, 0.975, 0.11004)
Jet;204;244;244;0;(0, 0, 0);(0.500033, 0.975, 0.068777)
Jet;250;408;408;0;(0, 0, 0);(0.937519, 0.975, 0.129821)
Jet;640;1044;1044;0;(0, 0, 0);(0.339672, 0.975, 0.089214)
Jet;301;542;542;0;(0, 0, 0);(0.726536, 0.315065, 0.975)
Jet;210;264;264;0;(0, 0, 0);(0.632283, 0.5868, 0.975)
Jet;39;76;76;0;(0, 0, 0);(0.723517, 0.173779, 0.975)
Jet;74;144;144;0;(0, 0, 0);(0.64902, 0.136765, 0.975)
Knife;886;6330;6330;0;(-0.157745, -0.662873, -0.01905);(0.966448, 2.66789, 0.06985)
Knife;208;1314;1314;0;(0, 0, -0.402575);(11.1146, 9.34774, 0.637525)
Knife;560;3336;3336;0;(-0.113, -0.012206, 0);(0.248835, 0.008206, 0.055113)
Knife;683;4839;4839;0;(0, -0.010991, -0.001182);(0.42, 0.010991, 0.04)
Knife;130;780;780;0;(0, -0.033018, 0);(0.210224, 0.003715, 0.003175)
Knife;184;1146;1146;0;(-0.010521, 0, -0.040262);(0.010521, 0.431865, 0.016401)
Knife;885;5346;5346;0;(-0.00101, -0.024724, 0);(0.4191, 0.025279, 0.082435)
Knife;726;4374;4374;0;(-0.27305, 0, 0);(0.4699, 11.3428, 7.01476)
Knife;334;1980;1980;0;(-61.4207, -0.150406, 0);(51.1937, 20.5963, 14.1986)
Knife;976;5823;5823;0;(-0.237856, 0, 0);(0, 0.101532, 0.831313)
Knife;113;654;654;0;(-0.038603, -0.037054, 0);(0, 0.032573, 0.005288)
Knife;132;798;798;0;(0, -4.32433, -0.1143);(2.06828, 0, 0.10795)
Knife;1058;5913;5913;0;(0, 0, -0.010998);(0.404987, 0.124894, 0.006745)
Knife;287;1704;1704;0;(0, -0.13926, 0);(3.55087, 4.40734, 26.5303)
Knife;270;1686;1686;0;(0, 0, 0);(0.48664, 0.223653, 0.61595)
Knife;692;4152;4152;0;(0, 0, -0.1778);(4.3351, 4.49263, 0)
Knife;808;4794;4794;0;(0, 0, 0);(3.83353, 0.901198, 0.24765)
Knife;87;498;498;0;(0, -0.27264, 0);(0.7309, 0.244003, 0.044)
Knife;422;1974;1974;0;(0, 0, 0);(28346.9, 31010.1, 569.736)
Knife;131;846;846;0;(0, 0, 0);(0.122721, 0.354732, 0.0127)
Knife;812;1520;1520;0;(0, 0, 0);(0.093151, 0.174508, 0.975)
Knife;5076;10136;10136;0;(0, 0, 0);(0.352382, 0.088438, 0.975)
Knife;262;516;516;0;(0, 0, 0);(0.975, 0.154306, 0.106656)
Knife;262;516;516;0;(0, 0, 0);(0.975, 0.269783, 0.087234)
Knife;417;817;817;0;(0, 0, 0);(0.06534, 0.31723, 0.975)
Knife;681;1346;1346;0;(0, 0, 0);(0.442857, 0.975, 0.081071)
Knife;463;818;818;0;(0, 0, 0);(0.125536, 0.31855, 0.975)
MilitaryVehicle;27719;49148;49148;0;(-0.83624, -0.486638, -0.307567);(0.707405, 0.592129, 0.256001)
MilitaryVehicle;855;1624;1624;0;(-1.17002, -0.608059, -0.513554);(0.696292, 0.732167, 0.34083)
MilitaryVehicle;3225;5588;5588;0;(-0.96392, -0.536702, -0.705428);(0.731249, 0.547387, 0.602465)
MilitaryVehicle;17299;24950;24950;0;(-0.974003, -0.362107, -0.632577);(0.948539, 0.51637, 0.42926)
MilitaryVehicle;15903;30266;30266;0;(-0.986577, -0.507907, -0.418464);(0.774326, 0.405604, 0.211603)
MilitaryVehicle;20392;9976;9976;0;(-0.560917, -0.308145, -0.206032);(1.07817, 0.354905, 0.435779)
MilitaryVehicle;17962;34011;34011;0;(-0.837222, -0.430807, -0.352818);(0.958094, 0.463285, 0.318154)
MilitaryVehicle;38226;74093;74093;0;(-0.689553, -0.296937, -0.679688);(0.990641, 0.407292, 0.2944)
MilitaryVehicle;25763;42389;42389;0;(-0.85815, -0.355557, -0.473456);(0.951074, 0.577245, 0.421224)
MilitaryVehicle;2625;4483;4483;0;(-0.908293, -0.410172, -0.271143);(0.911727, 0.387056, 0.394438)
MilitaryVehicle;16287;25582;25582;0;(-0.942214, -0.399968, -0.457102);(0.888685, 0.519824, 0.331076)
MilitaryVehicle;7768;15408;15408;0;(-0.922278, -0.382327, -0.43994);(0.751932, 0.385562, 0.636184)
MilitaryVehicle;4449;7133;7133;0;(-0.830794, -0.312142, -0.51474);(0.78003, 0.322464, 0.276175)
MilitaryVehicle;719;1342;1342;0;(-0.685841, -0.694964, -0.370122);(1.09352, 0.774278, 0.159248)
MilitaryVehicle;38911;69397;69397;0;(-0.956805, -0.292924, -0.432841);(0.62833, 0.219907, 0.252228)
MilitaryVehicle;13914;25812;25812;0;(-0.949205, -0.479578, -0.285118);(0.906026, 0.684576, 0.634273)
MilitaryVehicle;10050;17224;17224;0;(-0.952886, -0.42808, -0.344615);(0.768164, 0.594246, 0.622693)
MilitaryVehicle;13652;16891;16891;0;(-0.610985, -0.294837, -0.203635);(1.01956, 0.314281, 0.473183)
MilitaryVehicle;11929;19260;19260;0;(-0.766985, -0.578725, -0.692033);(0.817703, 0.699645, 0.345766)
MilitaryVehicle;7344;11866;11866;0;(-0.653324, -0.348283, -0.323094);(1.00185, 0.36262, 0.322784)
Monitor;1552;2568;2568;0;(-1.04744, -0.981066, -0.445994);(0.827542, 0.775356, 0.288835)
Monitor;1712;3200;3200;0;(-0.633022, -0.797377, -0.487189);(0.995261, 0.965054, 0.266302)
Monitor;2929;4986;4986;0;(-0.569487, -0.807306, -0.423409);(1.00619, 0.635025, 0.386586)
Monitor;9494;15561;15561;0;(-0.994759, -0.905079, -0.790482);(0.854925, 0.701724, 0.819336)
Monitor;1396;2375;2375;0;(-0.530858, -0.635985, -0.114764);(0.824603, 0.663914, 0.394038)
Monitor;14887;30258;30258;0;(-0.921011, -0.556375, -0.829341);(0.62895, 1.07042, 0.675112)
Monitor;20399;37916;37916;0;(-0.778405, -0.762238, -0.196281);(1.02428, 0.943545, 0.158471)
Monitor;1812;3488;3488;0;(-0.866177, -0.702046, -0.177661);(1.02537, 0.634573, 0.203269)
Monitor;3149;4890;4890;0;(-1.17501, -0.771459, -0.375909);(0.486995, 0.874892, 0.365203)
Monitor;10283;19638;19638;0;(-0.968978, -0.835917, -0.523531);(0.802904, 0.613926, 0.187307)
Monitor;230;444;444;0;(-0.592973, -0.953622, -0.658623);(1.16525, 0.790641, 0.913319)
Monitor;464;883;883;0;(-0.825768, -0.708906, -0.212115);(1.10906, 0.94581, 0.286457)
Monitor;171;294;294;0;(-0.56154, -0.787957, -0.850963);(1.14164, 0.701244, 0.583626)
Monitor;6196;11989;11989;0;(-0.644759, -0.729475, -0.820066);(0.871323, 0.724666, 0.490456)
Monitor;21122;39768;39768;0;(-0.634402, -0.703741, -0.501447);(0.838458, 0.638702, 0.164216)
Monitor;5124;9779;9779;0;(-1.04248, -1.20218, -0.413366);(0.547429, 0.388465, 0.378484)
Monitor;1551;2118;2118;0;(-0.6975, -0.709662, -0.588155);(0.857802, 0.525574, 0.221191)
Monitor;1315;908;908;0;(-0.658699, -0.958221, -0.206781);(1.11174, 0.331279, 0.237776)
Monitor;16566;33161;33161;0;(-0.743205, -0.77829, -0.468857);(0.982002, 0.779547, 0.923939)
Monitor;29914;35688;35688;0;(-0.970835, -1.25733, -0.193641);(0.875586, 0.513697, 0.257667)
Monoplane;597;1032;1032;0;(-1.04299, -0.984635, -0.255354);(0.759531, 1.00171, 0.210928)
Monoplane;837;1578;1578;0;(-1.05211, -0.968376, -0.142717);(0.720002, 0.997828, 0.209466)
Monoplane;338;556;556;0;(-0.983905, -0.892229, -0.137708);(0.780939, 0.886787, 0.310427)
Monoplane;238;374;374;0;(-0.743406, -0.913099, -0.289175);(0.986698, 0.879603, 0.125429)
Monoplane;593;1000;1000;0;(-0.963204, -0.332393, -0.111441);(0.973855, 0.321536, 0.068975)
Monoplane;2983;4146;4146;0;(-1.18663, -0.841492, -0.151996);(0.722234, 0.826499, 0.197693)
Monoplane;524;868;868;0;(-0.784459, -0.487582, -0.144615);(0.938899, 0.494195, 0.273421)
Monoplane;1264;2088;2088;0;(-1.02849, -0.62874, -0.142334);(0.750731, 0.629994, 0.130723)
Monoplane;1521;2704;2704;0;(-1.07151, -0.608389, -0.154208);(0.684274, 0.312835, 0.247232)
Monoplane;1066;1862;1862;0;(-0.915675, -0.717452, -0.111025);(0.83571, 0.855586, 0.322297)
Monoplane;393;668;668;0;(-0.914696, -0.796746, -0.166896);(0.98928, 0.755449, 0.150598)
Monoplane;1672;2768;2768;0;(-0.616611, -0.978597, -0.200243);(0.71067, 0.983043, 0.154089)
Monoplane;7440;14840;14840;0;(-1.11851, -1.04728, -0.152073);(0.732531, 0.895739, 0.352573)
Monoplane;5849;10232;10232;0;(-0.85044, -0.991503, -0.231137);(0.574102, 0.995217, 0.126262)
Monoplane;2337;4152;4152;0;(-0.995713, -0.693868, -0.098262);(0.623013, 0.448289, 0.303646)
Monoplane;2512;4872;4872;0;(-0.814967, -0.93704, -0.183993);(0.977381, 0.866211, 0.13735)
Monoplane;627;1061;1061;0;(-0.672871, -0.88147, -0.126342);(0.559821, 0.889466, 0.285313)
Monoplane;713;1344;1344;0;(-0.702113, -0.970438, -0.257026);(0.936308, 0.981183, 0.116642)
Monoplane;790;1328;1328;0;(-0.98504, -0.519261, -0.131421);(0.991529, 0.473698, 0.091972)
Monoplane;586;940;940;0;(-1.00277, -0.539285, -0.053564);(0.966309, 0.429996, 0.186259)
Motorcycle;9543;18238;18238;0;(-0.782274, -0.599836, -0.446144);(0.963886, 0.58957, 0.338896)
Motorcycle;18315;36384;36384;0;(-0.873376, -0.698634, -0.365164);(0.850259, 0.562127, 0.375466)
Motorcycle;5300;9454;9454;0;(-0.818564, -0.521296, -0.166306);(0.928797, 0.765906, 0.75693)
Motorcycle;3920;7453;7453;0;(-0.990282, -0.623514, -0.37114);(0.837545, 0.439533, 0.382465)
Motorcycle;3061;5544;5544;0;(-0.993199, -0.546921, -0.388648);(0.813776, 0.530591, 0.361903)
Motorcycle;6697;12510;12510;0;(-0.943839, -0.468998, -0.309581);(0.971983, 0.448304, 0.301947)
Motorcycle;35829;64374;64374;0;(-0.89977, -0.594816, -0.386973);(0.874228, 0.405034, 0.35805)
Motorcycle;18397;33774;33774;0;(-0.917432, -0.47531, -0.234835);(0.86803, 0.477661, 0.325902)
Motorcycle;7334;12538;12538;0;(-1.00104, -0.429873, -0.304664);(0.946864, 0.605092, 0.359325)
